ID,Team Name,Section,Year,Medal Awarded,Other Award,Wiki Link,Outreach Category,Title,Summarized Description
407,XJTU-China,Undergrad,2018,Gold,,http://2018.igem.org/Team:XJTU-China,Integrated Human Practices,"Prof.Jiankang Liu, Prof.Jiangang Long",Center for Mitochondria Biology and Medicine in Xi’an Jiaotong University Prof. We had an interview with them to obtain their professional opinions on nutrition-disorder related diseases and our D-psicose.
408,XJTU-China,Undergrad,2018,Gold,,http://2018.igem.org/Team:XJTU-China,Integrated Human Practices,Dr. Hui Guo,"Director of endocrinology department in First Affiliated Hospital of Xi'an Jiaotong University We had a deep interview with Dr Guo, who is a doctor for diabetes treatment, to learn about the possibility of D-psicose as a drug for the treatment of diabetes."
409,XJTU-China,Undergrad,2018,Gold,,http://2018.igem.org/Team:XJTU-China,Integrated Human Practices,Prof. Yali Zhang & Dr.Ganqiao Ran,"Professor major in food and medicine, Xi’an Jiaotong University, an associate professor in Shaanxi Institute of Bio-Agriculture Prof."
410,XJTU-China,Undergrad,2018,Gold,,http://2018.igem.org/Team:XJTU-China,Integrated Human Practices,Questionnaire about sweeteners,"Online questionnaire was used to investigate the public's perception about sweeteners and predict the future market of our products, D-psicose."
411,XJTU-China,Undergrad,2018,Gold,,http://2018.igem.org/Team:XJTU-China,Education and Public Engagement,Laboratory Open Day: Bacterial Painting,For our project we launched a science camp on synthetic biology. One of the most interesting activities was Bacterial Painting.
412,XJTU-China,Undergrad,2018,Gold,,http://2018.igem.org/Team:XJTU-China,Education and Public Engagement,Teaching in Mawu Primary School,"To make children familiar with the field of synthetic biology, we volunteered to go to Mawu primary school for a simple tutorial. Bacteria model were drawn to let them understand that small bacteria cells are perfect micro factories for a variety of tasks."
413,XMU-China,Overgrad,2018,Gold,,http://2018.igem.org/Team:XMU-China,Integrated Human Practices,After Fang's sketch completed,"In order to seek confirmation about the prospect of our project and Fang on cancer detection, we consulted this on Prof. Xue about the design of aptamer-based cell free detection system (ABCD System) and the design of microfluidic chip drives by centrifugal force."
414,XMU-China,Overgrad,2018,Gold,,http://2018.igem.org/Team:XMU-China,Integrated Human Practices,After the first generation product of Fang completed,"In order to prove the feasibility of our project, we consulted the Chief Physician Weiwei Tang. But it's worth noting that today there is an authoritative method for disease-diagnose, that is pathological diagnosis."
415,XMU-China,Overgrad,2018,Gold,,http://2018.igem.org/Team:XMU-China,Integrated Human Practices,After the first generation of software tool completed,"In order to improve our software part, we had an enjoyed talk with Mr. Wu about the communication mode between team's hardware and software, especially practicability of software design. As for APP part, he gave some professional advices and technical guidance, like how to accelerate our convolution neural network recognition speed with collected increasing number of images cases, and how to link block them up between chain technology public health service database to serve the public better."
416,XMU-China,Overgrad,2018,Gold,,http://2018.igem.org/Team:XMU-China,Integrated Human Practices,After the final generation product of Fang,"As we imaged, we want to apply our hardware among grass-root medical center in the future. So we visited Health Service Center of Datong Street to learn about the development of tumor markers detection work in primary hospitals from President Zhan."
417,XMU-China,Overgrad,2018,Gold,,http://2018.igem.org/Team:XMU-China,Integrated Human Practices,Before we design the Business Plan,"In order to learn about startup and operate a company in medical field, we visited Mr. Su. On top of that, he proposed that since our hardware product was based on the ""government + grassroots + personal"" operation mode, it was necessary to work hard in marketing, with clear targets and strategies."
418,ZJUT-China,Undergrad,2018,Gold,,http://2018.igem.org/Team:ZJUT-China,Integrated Human Practices,Collecting water samples  in the field,"China Zhejiang Province, Hangzhou Jianggan District Yanqiao Town Shuudun Village Farm Understand the normal use of antibiotics in aquaculture, as well as the levels of resistant bacteria in the nearby environment and the types of resistance genes they contain."
419,ZJUT-China,Undergrad,2018,Gold,,http://2018.igem.org/Team:ZJUT-China,Integrated Human Practices,Interview Director Fang ,"Director of pharmacy department of Zhejiang Provincial People's HospitalProvincial People's Hospital, Xiacheng district, Hangzhou, Zhejiang province, ChinaConsultation antibiotic usage in hospitalsDiscussion the seriousness of the problem of bacterial resistanceLearn about the limitation of resistance gene contamination treatmentThe significance and purpose of the project are obtainedThere are no radical solutions to bacterial resistance and resistance gene contamination, from which we can draw the specific background and significance of our project"
420,ZJUT-China,Undergrad,2018,Gold,,http://2018.igem.org/Team:ZJUT-China,Integrated Human Practices,Public questionnaire survey     ,"internet、downtown of HangZhouUnderstanding the public's perception of bacterial resistanceDetermine the location of post-field research: hospital, pharmaceutical companies, animal husbandry. All the interviewers support our project and agree that our project has much valuable ."
421,ZJUT-China,Undergrad,2018,Gold,,http://2018.igem.org/Team:ZJUT-China,Integrated Human Practices,Interview industry expert ,"Director of Microbial Technology Platform & Macromolecular LaboratoryHuaDong Medicine Company Limited. The problem that may be faced when put into use, which affects the direction of the dry and wet groupsImprovement of wet group light control device makes it more sensitiveImprovement of dry group light control device model, making it lower cost"
422,ZJUT-China,Undergrad,2018,Gold,,http://2018.igem.org/Team:ZJUT-China,Education and Public Engagement,Government,"We visited the environmental protection department of Zhejiang province. We introduced our project to the stakeholders, they supported our project very much, thought of our project is beneficial to human development, to solve the problems facing the world, they put forward their views about the project for many times, to help us more professional, more practical way of looking at bacterial drug resistance."
423,ZJUT-China,Undergrad,2018,Gold,,http://2018.igem.org/Team:ZJUT-China,Education and Public Engagement,Public,"Through online and offline surveys, we engage people in our projects. Public participation makes us feel that our project is very meaningful, which gives us great encouragement."
424,ZJUT-China,Undergrad,2018,Gold,,http://2018.igem.org/Team:ZJUT-China,Education and Public Engagement,Brochure  ,"In order to promote the science of synthetic biology, promote biosafety and promote our team's projects, we decided to make a brochure on synthetic biology after discussion. To make the brochure more interesting, we wrote a coherent story of the project and produced four cartoons to vividly visualize super-resistant bacteria."
